,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc
31,0.9507788069300764,0.950102039931116,"normal_[0, 1]",493.98800777404745,0.539930235536082,2,0.15,degree_centrality,BA_4
32,1.5014571614119787,1.0866883459014134,"normal_[0, 1]",1044.0,0.5074413289552295,2,0.23,degree_centrality,BA_4
33,1.0963382432790945,1.361055022479456,"normal_[0, 1]",243.0,0.7084439805229608,2,0.08,degree_centrality,BA_4
34,0.9079140263660452,1.0438002661862094,"normal_[0, 1]",503.0,0.6122200849122617,2,0.14,degree_centrality,BA_4
35,0.9365859604165468,0.8578532357106239,"normal_[0, 1]",226.5,0.4887559365805358,2,0.09,degree_centrality,BA_4
36,1.4461124289823932,1.4487153246847728,"normal_[0, 1]",884.5,1.697345126222179,2,0.19,degree_centrality,BA_4
37,1.6530725115604956,1.5601566995131848,"normal_[0, 1]",926.5,1.1777617040156072,2,0.18,degree_centrality,BA_4
38,1.4159303864415311,1.1906837971931283,"normal_[0, 1]",1250.0,0.5897224181976403,2,0.26,degree_centrality,BA_4
39,2.212040469331653,1.4303653307332245,"normal_[0, 1]",1564.5,0.5663532811224371,2,0.28,degree_centrality,BA_4
40,1.0172886811471191,0.9786512798776884,"normal_[0, 1]",436.0,0.5201220252973661,2,0.13,degree_centrality,BA_4
41,1.1493270345219655,1.098942212016355,"normal_[0, 1]",726.0,0.6527607266490852,2,0.2,degree_centrality,BA_4
42,2.0842740673346465,1.6990475337470243,"normal_[0, 1]",1320.0,1.6364016260347598,2,0.25,degree_centrality,BA_4
43,1.4970013054198383,1.3197721461182783,"normal_[0, 1]",918.0,0.6161742546539749,2,0.2,degree_centrality,BA_4
44,1.9425377039455969,1.527651771312288,"normal_[0, 1]",1268.0,0.9021976292096352,2,0.24,degree_centrality,BA_4
45,1.5746453711608492,1.5917766434170364,"normal_[0, 1]",1123.5,2.1383166511027683,2,0.24,degree_centrality,BA_4
46,1.2504605910519897,1.2558980593468148,"normal_[0, 1]",678.5,0.7777132668471948,2,0.18,degree_centrality,BA_4
47,2.710620497025961,1.9324049387361355,"normal_[0, 1]",1487.5,1.008833822336699,2,0.27,degree_centrality,BA_4
48,1.8043061927572581,1.9871471186304408,"normal_[0, 1]",909.0,2.7211512128218294,2,0.19,degree_centrality,BA_4
49,1.8534198716368049,1.2849859833665165,"normal_[0, 1]",1119.2879510490268,0.7025029990695686,2,0.23,degree_centrality,BA_4
50,1.9314131942228163,3.968415684829641,"normal_[0, 1]",1588.5,5.008313618397935,5,0.29,degree_centrality,BA_4
51,2.2364153680735117,5.63029784069636,"normal_[0, 1]",1353.0,6.972936552409662,5,0.25,degree_centrality,BA_4
52,1.1704728694470952,1.5635755969905651,"normal_[0, 1]",1281.0,0.7795987888788902,5,0.24,degree_centrality,BA_4
53,1.7829885023877603,2.702091772095033,"normal_[0, 1]",1527.0,2.3554238143306585,5,0.27,degree_centrality,BA_4
54,1.8348736449726928,3.7104069418180337,"normal_[0, 1]",1496.0,5.118243868315309,5,0.27,degree_centrality,BA_4
55,3.3401205951195654,7.55348241403305,"normal_[0, 1]",1442.5,7.018179463794173,5,0.27,degree_centrality,BA_4
56,1.2881716388556417,2.541965776770037,"normal_[0, 1]",1428.5,3.5208371199758233,5,0.26,degree_centrality,BA_4
57,1.87020938127372,3.908930617889234,"normal_[0, 1]",1283.0,5.991817934054844,5,0.23,degree_centrality,BA_4
58,2.3063369822163056,5.3730936893608,"normal_[0, 1]",1384.0,7.188092744583655,5,0.25,degree_centrality,BA_4
59,1.825518338176784,5.256014902221333,"normal_[0, 1]",1175.0,6.956613209422356,5,0.22,degree_centrality,BA_4
60,1.857361805802652,3.62944972805358,"normal_[0, 1]",1489.5,4.6373150328191866,5,0.27,degree_centrality,BA_4
61,3.0166880321688176,6.3606321995425255,"normal_[0, 1]",1329.5,8.045557116928578,5,0.24,degree_centrality,BA_4
62,2.2820694305923714,6.613047916625166,"normal_[0, 1]",1519.0,7.418101928932034,5,0.3,degree_centrality,BA_4
63,1.3153594740745818,1.860602043525256,"normal_[0, 1]",1413.0,1.0654730769320542,5,0.26,degree_centrality,BA_4
64,1.8911350257948134,3.9116795706193344,"normal_[0, 1]",1316.5,5.597608752981165,5,0.24,degree_centrality,BA_4
65,1.763672392350963,4.217306810462008,"normal_[0, 1]",1304.5,6.339479705587768,5,0.25,degree_centrality,BA_4
66,1.3274374981598285,2.175271482966373,"normal_[0, 1]",1499.5,1.6675155378032411,5,0.27,degree_centrality,BA_4
67,2.596681908127785,5.970812370628593,"normal_[0, 1]",1505.5,7.479537168629805,5,0.28,degree_centrality,BA_4
68,2.0735457648349738,3.9253490387872634,"normal_[0, 1]",1366.0,5.6984553335474155,5,0.24,degree_centrality,BA_4
69,1.5564206256119846,3.409361186126905,"normal_[0, 1]",1319.5,5.510548118361858,5,0.25,degree_centrality,BA_4
70,2.5417269126326607,5.038001623892983,"normal_[0, 1]",1475.0,6.223662806704406,5,0.27,degree_centrality,BA_4
71,1.6561067534280525,4.601034328960094,"normal_[0, 1]",1255.5,7.2899940645757795,5,0.25,degree_centrality,BA_4
72,2.0148295914426493,4.614368858269471,"normal_[0, 1]",1503.5,6.171376189878461,5,0.28,degree_centrality,BA_4
73,2.023367147594565,5.0275203989434125,"normal_[0, 1]",1126.0,6.334421000194322,5,0.22,degree_centrality,BA_4
74,1.2156325285299552,1.9933445766414093,"normal_[0, 1]",999.5,1.6959467366687342,5,0.19,degree_centrality,BA_4
75,2.3410590166071152,5.525984302069143,"normal_[0, 1]",1293.5,6.916563155258507,5,0.24,degree_centrality,BA_4
76,2.9987621793098014,6.626495188814763,"normal_[0, 1]",1224.5,8.209566928048558,5,0.22,degree_centrality,BA_4
77,1.1072668187074373,2.306250775500456,"normal_[0, 1]",1282.0,4.051391018535086,5,0.24,degree_centrality,BA_4
78,2.6131808897650766,8.443944436359832,"normal_[0, 1]",1490.0,8.227735796132134,5,0.3,degree_centrality,BA_4
79,1.6732161515311796,3.4044223434384686,"normal_[0, 1]",1338.0,4.788661383254163,5,0.24,degree_centrality,BA_4
80,2.0252376422214957,4.9296616831271365,"normal_[0, 1]",1390.0,6.491461120645816,5,0.26,degree_centrality,BA_4
81,2.6052032735245376,4.996713005505856,"normal_[0, 1]",1446.0,5.587920080363624,5,0.26,degree_centrality,BA_4
82,0.8824038681509514,1.4853988662166997,"normal_[0, 1]",1006.0,0.8704885164224649,5,0.21,degree_centrality,BA_4
83,1.1110460037032104,1.8411707227569376,"normal_[0, 1]",1365.0,0.8585983448247865,5,0.26,degree_centrality,BA_4
84,3.0788947816231502,7.422696042156778,"normal_[0, 1]",1297.5,8.107430654290999,5,0.24,degree_centrality,BA_4
85,2.6668327306823936,4.730110589026547,"normal_[0, 1]",1144.5,5.834953575633738,5,0.2,degree_centrality,BA_4
86,2.0752255097214074,3.305886497802822,"normal_[0, 1]",1288.5,4.629221746359888,5,0.22,degree_centrality,BA_4
87,3.1610318535032227,4.708121358358956,"normal_[0, 1]",1053.5,6.2352622549878856,5,0.18,degree_centrality,BA_4
88,1.8402960277977367,3.724478115817198,"normal_[0, 1]",1269.5,4.763728280828317,5,0.23,degree_centrality,BA_4
89,1.951730850384984,4.0581889843845484,"normal_[0, 1]",1456.0,5.564640232264942,5,0.26,degree_centrality,BA_4
90,1.8510451261605492,3.8315169981745862,"normal_[0, 1]",1295.5,5.907395365516938,5,0.23,degree_centrality,BA_4
91,2.2317163141834544,5.275547303681974,"normal_[0, 1]",1602.0,5.883874814761305,5,0.3,degree_centrality,BA_4
92,1.7191184952234553,4.064724861215759,"normal_[0, 1]",1381.0,4.9251337757391696,5,0.27,degree_centrality,BA_4
93,1.960579360827133,3.6579267312408366,"normal_[0, 1]",1169.5,4.7356775493178125,5,0.22,degree_centrality,BA_4
94,1.5348418713106444,3.9885719607662433,"normal_[0, 1]",1394.5,5.164716916820325,5,0.28,degree_centrality,BA_4
95,1.9028788561383645,4.494493338316843,"normal_[0, 1]",1578.0,6.238819646561463,5,0.29,degree_centrality,BA_4
96,1.1360838618606584,1.965631443270533,"normal_[0, 1]",1493.5,1.220128008860604,5,0.28,degree_centrality,BA_4
97,1.430999663311421,2.826353489357522,"normal_[0, 1]",1537.5,3.462719481203413,5,0.29,degree_centrality,BA_4
98,1.5035443418257406,2.1239466547810633,"normal_[0, 1]",1376.0,0.9837214452660191,5,0.24,degree_centrality,BA_4
99,1.3449442514766174,2.7010638727317726,"normal_[0, 1]",1383.0,4.172970812810779,5,0.27,degree_centrality,BA_4
100,3.7972929299106895,21.299263688776687,"normal_[0, 1]",1045.5,16.873444885810986,10,0.21,degree_centrality,BA_4
101,2.6256493569146153,8.129389113078268,"normal_[0, 1]",861.5,11.57177586139044,10,0.15,degree_centrality,BA_4
102,1.3010497397777476,7.27222183668424,"normal_[0, 1]",1328.5,11.819153811064611,10,0.25,degree_centrality,BA_4
103,2.596930404215218,10.399111617033519,"normal_[0, 1]",1281.0,10.432074912903973,10,0.23,degree_centrality,BA_4
104,2.3527043390234152,10.43820586282631,"normal_[0, 1]",1193.0,12.011160292707824,10,0.22,degree_centrality,BA_4
105,2.259294256195219,9.750212672129429,"normal_[0, 1]",758.5,13.888526744754298,10,0.14,degree_centrality,BA_4
106,2.342051052738561,6.766345141858518,"normal_[0, 1]",860.5,7.489186643422266,10,0.15,degree_centrality,BA_4
107,2.095693761604541,10.091318586000687,"normal_[0, 1]",1259.5,12.781679952673596,10,0.23,degree_centrality,BA_4
108,2.6892360535195823,12.281534392656322,"normal_[0, 1]",858.5,13.952584839210429,10,0.16,degree_centrality,BA_4
109,1.923454978306553,11.653967647021556,"normal_[0, 1]",1299.0,16.672000578808273,10,0.24,degree_centrality,BA_4
110,2.225241407870338,7.725249964027046,"normal_[0, 1]",1054.5,10.161300982974119,10,0.19,degree_centrality,BA_4
111,2.550312003756913,9.819614939512686,"normal_[0, 1]",1213.8243243243246,11.806822284837187,10,0.22,degree_centrality,BA_4
112,1.6131311487812496,7.829447789757367,"normal_[0, 1]",1219.0,12.060845341609824,10,0.22,degree_centrality,BA_4
113,1.9251064955983368,6.4172545783205655,"normal_[0, 1]",1169.0,8.244973732815152,10,0.22,degree_centrality,BA_4
114,2.209626614279269,8.567091898490661,"normal_[0, 1]",1033.5,9.079356588433381,10,0.19,degree_centrality,BA_4
115,3.331116987179948,13.675142570091861,"normal_[0, 1]",948.5,14.310646934462273,10,0.18,degree_centrality,BA_4
116,2.022408060928327,8.805025564204746,"normal_[0, 1]",1063.3358215490168,11.034985477793105,10,0.21,degree_centrality,BA_4
117,1.7479070645626098,7.051449145568293,"normal_[0, 1]",1118.5,10.647903583802607,10,0.2,degree_centrality,BA_4
118,3.0563597185671743,13.184143150704365,"normal_[0, 1]",1172.5,11.597006755166486,10,0.22,degree_centrality,BA_4
119,2.381427509955881,9.155695247223829,"normal_[0, 1]",1240.5,12.172625537242146,10,0.22,degree_centrality,BA_4
120,2.0141836604841945,6.995952434605443,"normal_[0, 1]",1071.5,7.665610241937832,10,0.2,degree_centrality,BA_4
121,2.79723067561672,16.853670466848122,"normal_[0, 1]",927.0,17.347256470376827,10,0.18,degree_centrality,BA_4
122,3.3342193746674105,10.614315870315949,"normal_[0, 1]",734.0,13.144377816065807,10,0.13,degree_centrality,BA_4
123,3.1989718461030487,9.383402979918252,"normal_[0, 1]",993.5,10.848321929376256,10,0.17,degree_centrality,BA_4
124,2.103821977802241,8.692380483350815,"normal_[0, 1]",1084.5,13.191656147352395,10,0.2,degree_centrality,BA_4
125,3.1248157116675133,9.54989951897754,"normal_[0, 1]",919.5,10.08180532411532,10,0.16,degree_centrality,BA_4
126,2.5773442811185765,11.96373090116302,"normal_[0, 1]",1115.5,14.347827487018275,10,0.2,degree_centrality,BA_4
127,3.127812730906763,15.670477468884478,"normal_[0, 1]",952.5,16.51230018362563,10,0.18,degree_centrality,BA_4
128,2.3985701017664285,7.8881033186339025,"normal_[0, 1]",987.5,11.616544610857305,10,0.17,degree_centrality,BA_4
129,1.5662641776002644,7.846036415264332,"normal_[0, 1]",1276.0,12.366712804069245,10,0.23,degree_centrality,BA_4
130,1.263045605081366,6.157729194792227,"normal_[0, 1]",1173.0,11.326604497649017,10,0.21,degree_centrality,BA_4
131,2.9774220204401387,12.73809401847823,"normal_[0, 1]",1461.0,11.315239505584787,10,0.27,degree_centrality,BA_4
132,1.8447670510914784,11.263018810540235,"normal_[0, 1]",1029.0,15.274541274199445,10,0.2,degree_centrality,BA_4
133,1.7928780662986,5.48486482192649,"normal_[0, 1]",1003.5,8.97042728466912,10,0.18,degree_centrality,BA_4
134,3.499751385041047,13.61117828099273,"normal_[0, 1]",880.3722675,12.725658267000787,10,0.16,degree_centrality,BA_4
135,2.480498748808192,13.684265756498007,"normal_[0, 1]",1084.5,16.677875071678027,10,0.21,degree_centrality,BA_4
136,2.037647745506348,10.148025273355406,"normal_[0, 1]",1384.0,15.010905666351487,10,0.25,degree_centrality,BA_4
137,1.8562627621213053,9.4120986942857,"normal_[0, 1]",1247.5,11.963705992566176,10,0.23,degree_centrality,BA_4
138,2.882818245363365,13.643807632468894,"normal_[0, 1]",1260.0,12.887740891043432,10,0.24,degree_centrality,BA_4
139,1.6697224884908115,7.296978411640893,"normal_[0, 1]",1262.0,11.056845892701972,10,0.23,degree_centrality,BA_4
140,2.943797611903938,8.425486774767975,"normal_[0, 1]",1060.0,8.067474404968294,10,0.18,degree_centrality,BA_4
141,2.458703969012201,11.615492055013013,"normal_[0, 1]",1228.0,13.683177657159145,10,0.24,degree_centrality,BA_4
142,2.1636147794649583,12.984939111276036,"normal_[0, 1]",1235.0,16.61353979184922,10,0.23,degree_centrality,BA_4
143,2.17504204677722,6.5140639393723765,"normal_[0, 1]",807.0,10.042077638957831,10,0.14,degree_centrality,BA_4
144,2.4402748066575746,9.263750045663368,"normal_[0, 1]",916.0,12.76317631507905,10,0.17,degree_centrality,BA_4
145,2.1861808040280675,4.408859974246758,"normal_[0, 1]",966.0,3.9632695969950835,10,0.16,degree_centrality,BA_4
146,4.326604114203562,16.926507367033736,"normal_[0, 1]",911.0,12.922416533590825,10,0.17,degree_centrality,BA_4
147,1.6370880838696409,7.311505857869157,"normal_[0, 1]",1207.0,14.100012854526806,10,0.21,degree_centrality,BA_4
148,2.201550017844932,10.058093368828649,"normal_[0, 1]",1422.5,11.2719072339628,10,0.26,degree_centrality,BA_4
149,1.997495149612982,7.552523695450732,"normal_[0, 1]",1048.5,10.774275108169332,10,0.19,degree_centrality,BA_4
150,3.9117961034060738,39.46032787600338,"normal_[0, 1]",431.5,33.12053941418121,20,0.09,degree_centrality,BA_4
151,3.3823846836305207,27.08743038493815,"normal_[0, 1]",826.0,25.419089674275924,20,0.15,degree_centrality,BA_4
152,3.313898874443915,25.019212405072032,"normal_[0, 1]",631.5,18.83915657796626,20,0.12,degree_centrality,BA_4
153,2.533399388713521,11.641475264536714,"normal_[0, 1]",521.0,13.550618939020335,20,0.09,degree_centrality,BA_4
154,2.1032493600336584,3.4924970969179956,"normal_[0, 1]",362.0,1.8403950026269695,20,0.06,degree_centrality,BA_4
155,3.630981971281345,21.73289882278944,"normal_[0, 1]",502.0,19.836901014865397,20,0.09,degree_centrality,BA_4
156,3.66498872646072,22.69832316158904,"normal_[0, 1]",384.5,36.878055971604056,20,0.07,degree_centrality,BA_4
157,2.965823228608083,30.50946323673973,"normal_[0, 1]",689.3531391148252,29.27157957556664,20,0.14,degree_centrality,BA_4
158,3.362661400223931,27.459677636302303,"normal_[0, 1]",588.0,27.55833989492988,20,0.11,degree_centrality,BA_4
159,4.835772673902935,22.1865513384138,"normal_[0, 1]",636.5,22.754263689997288,20,0.11,degree_centrality,BA_4
160,2.9429684950832544,16.350532632144446,"normal_[0, 1]",699.5,23.39961346828701,20,0.12,degree_centrality,BA_4
161,4.819716886137426,53.61933562235533,"normal_[0, 1]",427.0,37.60849556490464,20,0.09,degree_centrality,BA_4
162,4.9039176983534905,14.467723072768287,"normal_[0, 1]",279.0,17.579844252115652,20,0.05,degree_centrality,BA_4
163,3.1233808277708386,19.369708882739317,"normal_[0, 1]",670.0,22.993432816289953,20,0.12,degree_centrality,BA_4
164,2.5868122806690885,11.797104900259399,"normal_[0, 1]",766.0,10.112162108223936,20,0.13,degree_centrality,BA_4
165,3.780121523524744,12.954897363666465,"normal_[0, 1]",409.0,15.671582646722554,20,0.07,degree_centrality,BA_4
166,3.4080084319485184,31.71154974174167,"normal_[0, 1]",541.5,27.869811303662892,20,0.11,degree_centrality,BA_4
167,2.3761261155234448,27.0829472884101,"normal_[0, 1]",985.5,31.225437302088924,20,0.2,degree_centrality,BA_4
168,2.8703160441744715,12.219024374114973,"normal_[0, 1]",675.5,10.955447672459321,20,0.12,degree_centrality,BA_4
169,3.1203744801669573,31.597330650653486,"normal_[0, 1]",1176.0528431181876,25.67708026579575,20,0.23,degree_centrality,BA_4
170,3.1865261607349957,30.379216603407656,"normal_[0, 1]",514.5,30.5945775493296,20,0.1,degree_centrality,BA_4
171,3.3307107821160757,37.23969189371182,"normal_[0, 1]",599.5,34.88931788780096,20,0.12,degree_centrality,BA_4
172,4.213466439376319,25.42000846428229,"normal_[0, 1]",321.5,33.14078813195225,20,0.06,degree_centrality,BA_4
173,2.7643563306465557,23.10653936741713,"normal_[0, 1]",761.8722675,31.10756946318845,20,0.14,degree_centrality,BA_4
174,4.140137235957337,16.062883995360064,"normal_[0, 1]",387.0,13.778099316784287,20,0.07,degree_centrality,BA_4
175,3.2464163100432613,20.048108362961127,"normal_[0, 1]",419.0949145532498,20.14193532236817,20,0.09,degree_centrality,BA_4
176,3.783124213843748,27.910570411189827,"normal_[0, 1]",438.0,34.686720080823164,20,0.08,degree_centrality,BA_4
177,4.407256571972952,21.476770022898013,"normal_[0, 1]",567.0,16.923935594838568,20,0.1,degree_centrality,BA_4
178,2.8228202914281018,35.15726319529412,"normal_[0, 1]",846.5,36.444378142583204,20,0.17,degree_centrality,BA_4
179,3.0681676433234264,35.18861370146788,"normal_[0, 1]",529.0,36.052979338567816,20,0.11,degree_centrality,BA_4
180,3.841321046162313,41.679215039565776,"normal_[0, 1]",705.0,38.983869261595785,20,0.14,degree_centrality,BA_4
181,3.042127324032744,28.812377012578672,"normal_[0, 1]",718.0,33.137691032547714,20,0.13,degree_centrality,BA_4
182,3.3555298400534816,27.09870927511334,"normal_[0, 1]",444.0,31.956633586410533,20,0.08,degree_centrality,BA_4
183,3.018675450038569,17.890528844768514,"normal_[0, 1]",643.0,23.03569453407673,20,0.11,degree_centrality,BA_4
184,4.502530278137766,34.16050421860516,"normal_[0, 1]",547.0,37.056753538746534,20,0.1,degree_centrality,BA_4
185,3.1806186160466234,18.59297777953097,"normal_[0, 1]",922.0,13.961031145878119,20,0.16,degree_centrality,BA_4
186,2.593267188674787,27.193039106013078,"normal_[0, 1]",986.2546875,26.899550530001825,20,0.2,degree_centrality,BA_4
187,6.446845858888707,2.785451393156342,"normal_[0, 1]",98.0,0.5864262276484218,20,0.02,degree_centrality,BA_4
188,4.17617615549247,27.202114222415272,"normal_[0, 1]",609.0,29.46412343197009,20,0.11,degree_centrality,BA_4
189,2.102230165478784,11.539959563774982,"normal_[0, 1]",580.5,20.451708857745274,20,0.1,degree_centrality,BA_4
190,3.287913040318128,39.303756519641475,"normal_[0, 1]",613.5,37.168643747275745,20,0.12,degree_centrality,BA_4
191,2.531418875189749,23.815721227538763,"normal_[0, 1]",528.0,34.05296684070755,20,0.1,degree_centrality,BA_4
192,2.9832837588798387,4.21185065676063,"normal_[0, 1]",288.0,1.8777075183051017,20,0.05,degree_centrality,BA_4
193,2.691541505907822,18.340633327829508,"normal_[0, 1]",732.5,21.412417073776766,20,0.13,degree_centrality,BA_4
194,2.886623017920797,19.399235880988424,"normal_[0, 1]",813.5,18.868413364029838,20,0.15,degree_centrality,BA_4
195,3.5483008112366266,26.56559707483559,"normal_[0, 1]",495.0,33.26212674492931,20,0.09,degree_centrality,BA_4
196,2.6837860224662955,23.229157901859857,"normal_[0, 1]",747.5,26.776423402565595,20,0.14,degree_centrality,BA_4
197,4.940142952044412,40.65812983266555,"normal_[0, 1]",456.0,30.090959511656326,20,0.09,degree_centrality,BA_4
198,5.197215482123662,11.31113281913932,"normal_[0, 1]",298.0,8.266217045898488,20,0.05,degree_centrality,BA_4
199,4.2757612478302445,43.924048773663856,"normal_[0, 1]",537.0,37.321513835843184,20,0.11,degree_centrality,BA_4
200,3.378120189188932,66.96417098762169,"normal_[0, 1]",339.5,70.27927698934396,50,0.07,degree_centrality,BA_4
201,3.6799188478959706,34.880064239235416,"normal_[0, 1]",213.0,44.74151429364629,50,0.05,degree_centrality,BA_4
202,3.852010905546944,40.47195088263613,"normal_[0, 1]",646.0,28.65868816264566,50,0.11,degree_centrality,BA_4
203,3.259320690346023,47.12430673854593,"normal_[0, 1]",551.5,55.897556210480744,50,0.11,degree_centrality,BA_4
204,4.259780851241504,42.230012857719935,"normal_[0, 1]",566.53579470675,49.68495166666211,50,0.1,degree_centrality,BA_4
205,5.8603936253904685,12.697806322590527,"normal_[0, 1]",250.0,2.9830234155238124,50,0.04,degree_centrality,BA_4
206,2.569860111870932,58.082410282756825,"normal_[0, 1]",599.5,67.15631200343749,50,0.11,degree_centrality,BA_4
207,4.36493630479178,78.85123764276686,"normal_[0, 1]",584.1816654041837,79.88618880719734,50,0.12,degree_centrality,BA_4
208,3.3052430821263696,80.99660098507553,"normal_[0, 1]",567.0,85.67714758777598,50,0.11,degree_centrality,BA_4
209,3.5480608817375803,53.42774735133876,"normal_[0, 1]",851.5,45.691911387329036,50,0.15,degree_centrality,BA_4
210,3.5444993427844036,60.494629670592154,"normal_[0, 1]",479.8333333320939,65.5845516109321,50,0.1,degree_centrality,BA_4
211,4.632852518484274,86.56928277386167,"normal_[0, 1]",306.0,92.37372240097828,50,0.06,degree_centrality,BA_4
212,4.741523749840471,100.33894819063795,"normal_[0, 1]",412.0,84.59124223726626,50,0.08,degree_centrality,BA_4
213,5.242515038783017,42.83983008454951,"normal_[0, 1]",278.0,55.72725360882984,50,0.05,degree_centrality,BA_4
214,4.153532193421411,108.3763459105417,"normal_[0, 1]",266.5,98.10371595154749,50,0.06,degree_centrality,BA_4
215,3.4104166882530227,86.40431736366823,"normal_[0, 1]",652.0,82.2673707332714,50,0.13,degree_centrality,BA_4
216,3.9467555474787006,74.89273721651105,"normal_[0, 1]",304.0,71.38662978966866,50,0.06,degree_centrality,BA_4
217,4.01469006519442,63.48703200457647,"normal_[0, 1]",370.0,79.05563107926203,50,0.07,degree_centrality,BA_4
218,3.1552111623679067,53.11621291387498,"normal_[0, 1]",432.0,70.40560094420013,50,0.08,degree_centrality,BA_4
219,3.5011840878807567,51.334133629555,"normal_[0, 1]",339.5,66.1455693461107,50,0.07,degree_centrality,BA_4
220,4.787022373751103,88.09542155695497,"normal_[0, 1]",402.0,98.64325014846544,50,0.08,degree_centrality,BA_4
221,3.565403997436532,27.6335240694348,"normal_[0, 1]",365.0,41.21588286723497,50,0.06,degree_centrality,BA_4
222,3.2464808265282468,83.86667062912254,"normal_[0, 1]",363.0,77.16442340949939,50,0.08,degree_centrality,BA_4
223,3.680543900431559,115.56888537296166,"normal_[0, 1]",329.0,90.30935143881868,50,0.09,degree_centrality,BA_4
224,3.658318536000432,65.04164427667978,"normal_[0, 1]",487.0,72.69017313424055,50,0.09,degree_centrality,BA_4
225,4.165693173323025,41.548192544949,"normal_[0, 1]",347.0,34.0497037456985,50,0.06,degree_centrality,BA_4
226,4.415362708121272,152.04198028769468,"normal_[0, 1]",313.5,88.6765293933679,50,0.08,degree_centrality,BA_4
