,index,id,t,n_firms,n_workers,n_products,prod_space_struc,prod_sp_val_alct,prod_sp_val_dist,delta_coefficient,max_info,initial_capital_stock,initial_capabilities,nominal_demand,fin_regime,cap_prod,max_rd_success,depreciation_rate,output_all_prdcts,share_produced_products,comp_produced_prod_mean,price_produced_prod_mean,price_produced_prod_std,correlation_price_complexity,agg_capital_stock,firm_inno_cap_mean,firm_inno_cap_sd,firm_inno_cap_total,firm_spillover_cap_mean,firm_spillover_cap_sd,firm_spillover_cap_total,firm_rd_invest_mean,firm_rd_invest_sd,firm_rd_invest_total,firm_ac_invest_mean,firm_ac_invest_sd,firm_ac_invest_total,firm_k_invest_mean,firm_k_invest_sd,firm_k_invest_total,firm_profits_mean,firm_profits_sd,firm_profits_total,firm_gross_revenues_mean,firm_gross_revenues_sd,firm_gross_revenues_total,firm_accounts_mean,firm_accounts_sd,firm_accounts_total,firm_share_waiting,firm_share_remained,firm_deposits_mean,firm_deposits_sd,firm_assets_mean,firm_assets_sd,firm_assets_total,firm_liabilities_mean,firm_liabilities_sd,firm_liabilities_total,firm_net_worth_mean,firm_net_worth_sd,firm_net_worth_total,bank_assets_mean,bank_assets_sd,bank_assets_total,bank_liabilities_mean,bank_liabilities_sd,bank_liabilities_total,bank_net_worth_mean,bank_net_worth_sd,bank_net_worth_total,firms_final_spot,firm_share_investment_mean,firm_share_investment_sd
0,500,1,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,375.3722675,0.09,4.119253564610062,252.96480820232546,152.26629587635205,0.01452745884602194,2367.044408331163,3.660000000000001,1.325292420562345,366.00000000000045,4.530000000000001,1.39645980966156,453.0000000000008,0.0,0.0,0.0,0.0,0.0,0.0,3.0449386079285943,9.14184033661895,304.4938607928593,942.681481791053,3114.3401518396367,94268.14817910524,942.681481791053,3114.3401518396367,94268.14817910524,921600.429564698,931033.7671670252,92160042.95646983,0.0,0.16,1927.9940255419942,5925.292772183559,1951.6644696253059,5960.992408994015,195166.4469625306,0.0,0.0,0.0,1951.6644696253059,5960.992408994015,195166.4469625306,0.0,0.0,0.0,-47382839.40255416,0.0,-47382839.40255416,-47382839.40255416,0.0,-47382839.40255416,0.8,0.41884119560432087,0.18232823557942673
1,1001,2,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,334.5,0.06,3.2282394321231256,23.450283156489785,23.37378321597735,0.6489129313835811,1527.9127846790816,4.1400000000000015,1.5094369811290564,414.0000000000007,4.300000000000001,2.0880613017821097,430.00000000000074,0.468663061424134,1.7579149516369224,46.8663061424134,0.0,0.0,0.0,1.5279127846789786,1.7833317220624687,152.7912784678979,93.70447068688456,154.95371177853775,9370.44706868845,93.70447068688456,154.95371177853775,9370.44706868845,873611.5692279467,742678.6211255677,87361156.92279461,0.0,0.55,206.42130927326525,348.27902589267325,221.7004371200561,355.5867263018557,22170.043712005616,0.0,0.0,0.0,221.7004371200561,355.5867263018557,22170.043712005616,0.0,0.0,0.0,-48810936.13092731,0.0,-48810936.13092731,-48810936.13092731,0.0,-48810936.13092731,0.45,0.39651081838552954,0.1794352733839809
2,1502,3,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,366.98399233954444,0.07,4.802806724249592,115.23766593785136,128.8117616248834,-0.6369108456933865,2717.3742673286215,4.385000000000002,1.2634377705292807,438.5000000000007,4.245000000000001,1.9291124902400067,424.5000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.473368063006724,10.173681882740448,247.33680630067235,364.547379704196,1329.7256112389077,36454.73797041958,364.547379704196,1329.7256112389077,36454.73797041958,1232161.600509149,1028146.473737395,123216160.05091494,0.01,0.4,799.4324324661859,2151.333647152971,826.6061751394719,2174.7757360601727,82660.6175139472,0.0,0.0,0.0,826.6061751394719,2174.7757360601727,82660.6175139472,0.0,0.0,0.0,-66198629.24324666,0.0,-66198629.24324666,-66198629.24324666,0.0,-66198629.24324666,0.43,0.3500983525032669,0.08033059107938864
3,2003,4,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,329.0,0.07,3.793953380826624,171.33647449748327,145.84262051459305,0.08162801077755982,2374.6695873282265,3.195000000000001,1.283929515199335,319.5000000000001,2.7100000000000013,1.9603316046016293,270.9999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8618895011840815,5.173851390692488,186.188950118408,517.6682635541902,2134.0103843197385,51766.82635541906,517.6682635541902,2134.0103843197385,51766.82635541906,1034420.7362535372,1635517.246682937,103442073.62535377,0.32,0.44,1366.881139933929,4171.598168474485,1390.6278358072113,4204.749180478705,139062.78358072112,0.0,0.0,0.0,1390.6278358072113,4204.749180478705,139062.78358072112,0.0,0.0,0.0,-53221938.11399343,0.0,-53221938.11399343,-53221938.11399343,0.0,-53221938.11399343,0.41,0.46478153375479225,0.23175096893782657
4,2504,5,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,379.0,0.07,3.9187071169581555,93.4455507609316,72.26031133517773,0.027194053833095935,3859.1719708875025,3.580000000000001,1.5213809516357168,358.0000000000004,3.685000000000001,2.0063087997613924,368.50000000000045,0.0,0.0,0.0,0.0,0.0,0.0,4.094549333996117,4.855737776367934,409.4549333996117,356.77308492072666,1006.5220594199327,35677.308492072654,356.77308492072666,1006.5220594199327,35677.308492072654,924533.664180544,880757.3270362219,92453366.41805446,0.0,0.27,788.1305659352698,2233.3714857579785,826.7222856441451,2252.6686618211966,82672.2285644145,0.0,0.0,0.0,826.7222856441451,2252.6686618211966,82672.2285644145,0.0,0.0,0.0,-48655680.05659348,0.0,-48655680.05659348,-48655680.05659348,0.0,-48655680.05659348,0.02,0.37078023021792406,0.129056797075979
5,3005,6,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,257.0,0.05,3.186087209328329,83.06303442693594,137.013075009511,0.15735788226244685,1158.5466004583614,3.390000000000001,1.364148085803004,339.0000000000003,3.385000000000001,1.7439251704129968,338.50000000000017,0.028541666666666667,0.2839859976741812,2.8541666666666665,0.0,0.0,0.0,1.1585466004582998,2.07757941615693,115.85466004583004,173.2253927693442,1324.2958139788468,17322.539276934414,173.2253927693442,1324.2958139788468,17322.539276934414,542324.5557361763,655360.2427021557,54232455.57361765,0.0,0.57,390.1214701988257,2976.677017258026,401.70693620340944,2990.9131315719055,40170.69362034092,0.0,0.0,0.0,401.70693620340944,2990.9131315719055,40170.69362034092,0.0,0.0,0.0,-30405642.147019863,0.0,-30405642.147019863,-30405642.147019863,0.0,-30405642.147019863,0.1,0.34648916943609753,0.08798513057048368
6,3506,7,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,498.0,0.1,3.8911195539136214,161.76376259545432,120.953547215596,-0.1295735955684231,2898.64840015475,3.695000000000001,1.3166149778883725,369.50000000000045,3.3150000000000013,1.9865233449421125,331.50000000000017,0.0,0.0,0.0,0.0,0.0,0.0,2.2092068086021746,3.189563307038619,220.92068086021766,740.5168945466926,2203.826420522699,74051.68945466926,740.5168945466926,2203.826420522699,74051.68945466926,1456235.4818196977,1438309.3400217623,145623548.1819698,0.0,0.16,1721.921677353204,4979.030934740669,1750.9081613547514,5007.5797340498275,175090.81613547503,0.0,0.0,0.0,1750.9081613547514,5007.5797340498275,175090.81613547503,0.0,0.0,0.0,-74952796.16773534,0.0,-74952796.16773534,-74952796.16773534,0.0,-74952796.16773534,0.09,0.3437937661367762,0.07842525584293027
7,4007,8,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,360.5,0.07,4.517036020960939,224.34126779422581,195.76826332784574,-0.558145052839946,2493.1577510263455,3.905000000000001,1.3131926743627529,390.50000000000057,3.8950000000000014,1.9301489579822588,389.50000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2.1080419322352864,5.982344212417085,210.8041932235286,627.853138578616,2869.457249586207,62785.3138578616,627.853138578616,2869.457249586207,62785.3138578616,1090163.2063734685,788849.2733486218,109016320.63734683,0.38,0.42,1102.652694221821,4554.853827675096,1127.5842717320847,4580.391809240337,112758.42717320849,0.0,0.0,0.0,1127.5842717320847,4580.391809240337,112758.42717320849,0.0,0.0,0.0,-56386057.26942218,0.0,-56386057.26942218,-56386057.26942218,0.0,-56386057.26942218,0.57,0.34785068799130475,0.07850986759914737
8,4508,9,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,278.5,0.06,3.9608193888361396,194.6703164643425,180.92125972754246,-0.5210781027020635,1319.4970696469827,3.0850000000000013,1.3293889573785393,308.5000000000001,3.7100000000000013,1.7096490868011482,371.0000000000004,43.90671627010484,436.8663109335914,4390.6716270104835,0.0,0.0,0.0,1.319497069646824,2.427028120676323,131.9497069646824,451.86509006520623,2393.8443038593205,45186.5090065206,451.86509006520623,2393.8443038593205,45186.5090065206,817190.5175767385,1219759.3957711332,81719051.75767384,0.0,0.79,918.7154011345634,4949.986217024008,931.910371831033,4973.455544856213,93191.03718310331,0.0,0.0,0.0,931.910371831033,4973.455544856213,93191.03718310331,0.0,0.0,0.0,-42752543.540113546,0.0,-42752543.540113546,-42752543.540113546,0.0,-42752543.540113546,0.21,0.343929715536112,0.0689174691000895
9,5009,10,500,100,100,100,powerlaw_cluster_4_0.7,degree_centrality,"normal_[0, 1]",100,0.3,50,0.1,75,0,0.5,0.95,0.1,357.5,0.06,3.4764658857274484,72.28254877529508,107.13575420770688,-0.4873632213303145,2107.1417006668257,3.5200000000000014,1.064706532336493,352.0000000000003,3.660000000000001,1.5624979999987199,366.00000000000045,0.0,0.0,0.0,0.0,0.0,0.0,2.0448923910176693,2.3173284675397983,204.48923910176688,198.60018160090328,1153.8587773667257,19860.0181600903,198.60018160090328,1153.8587773667257,19860.0181600903,990371.2970849304,1066933.2413321,99037129.70849304,0.18,0.57,488.91336372643826,2596.9453186806277,509.9847807331066,2612.2631643266895,50998.478073310645,0.0,0.0,0.0,509.9847807331066,2612.2631643266895,50998.478073310645,0.0,0.0,0.0,-52997271.33637265,0.0,-52997271.33637265,-52997271.33637265,0.0,-52997271.33637265,0.29,0.3516447703231171,0.09995535013567973
