,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
41,3.668319955106488,110.57683306787092,"normal_[0, 1]",174.5,141.27428573091672,100,0.04,degree_centrality,BA_4,0.5,75
42,3.1669511812957336,74.99555546764587,"normal_[0, 1]",620.5,66.4021273151329,100,0.11,degree_centrality,BA_4,0.5,75
43,4.103449380012654,90.10889571344872,"normal_[0, 1]",300.5,142.18077391542073,100,0.05,degree_centrality,BA_4,0.5,75
44,4.489320486547658,151.448692471405,"normal_[0, 1]",482.5,140.38826998259913,100,0.09,degree_centrality,BA_4,0.5,75
45,5.207250218018637,80.89699395003008,"normal_[0, 1]",288.0,88.77710183802179,100,0.05,degree_centrality,BA_4,0.5,75
46,4.976156240206897,227.82611739922356,"normal_[0, 1]",316.5,211.6168196960104,100,0.07,degree_centrality,BA_4,0.5,75
47,4.093423156143908,59.82464456192526,"normal_[0, 1]",211.0,81.58679928448147,100,0.04,degree_centrality,BA_4,0.5,75
48,3.9847398586499367,130.08910977555928,"normal_[0, 1]",236.5,131.20617613688492,100,0.05,degree_centrality,BA_4,0.5,75
49,4.951802084929854,200.58540738615466,"normal_[0, 1]",262.0,220.5628399901646,100,0.05,degree_centrality,BA_4,0.5,75
50,3.989206215184241,111.00414151888424,"normal_[0, 1]",675.3722675,117.78390503179556,100,0.12,random,BA_4,0.5,75
51,3.4979815133565,112.84526990523165,"normal_[0, 1]",595.5,87.95774637026997,100,0.11,random,BA_4,0.5,75
52,4.010353652248965,153.20858384727669,"normal_[0, 1]",527.0,127.20597717777737,100,0.1,random,BA_4,0.5,75
53,4.708945691555115,164.1999508159258,"normal_[0, 1]",706.0,159.413467130015,100,0.13,random,BA_4,0.5,75
54,3.840965889164388,117.12384655380508,"normal_[0, 1]",483.0,117.60587631590215,100,0.09,random,BA_4,0.5,75
55,3.3381148275353416,95.97082317186413,"normal_[0, 1]",732.5,78.33988578423123,100,0.13,random,BA_4,0.5,75
56,3.7729583016704944,141.3203160790929,"normal_[0, 1]",459.0,117.13304780969769,100,0.09,random,BA_4,0.5,75
57,3.645534602113376,173.67373602288055,"normal_[0, 1]",600.0,135.32978301231077,100,0.12,random,BA_4,0.5,75
58,3.539330400437241,156.7927018152535,"normal_[0, 1]",673.0,146.66716976439773,100,0.13,random,BA_4,0.5,75
59,3.671115991853618,185.1648400903741,"normal_[0, 1]",683.0322636714241,146.47564635712382,100,0.14,random,BA_4,0.5,75
