,comp_produced_prod_mean,price_produced_prod_mean,prod_sp_val_dist,output_all_prdcts,price_produced_prod_std,delta_coefficient,share_produced_products,prod_sp_val_alct,prod_space_struc,max_info,nominal_demand
428,2.08039601956526,173.006486784046,"normal_[0, 1]",2028.5,113.79933734652693,100,0.46,degree_centrality,full,0.3,75
429,2.299355830533205,176.36701654437962,"normal_[0, 1]",1494.5,150.6188018550305,100,0.33,degree_centrality,full,0.3,75
430,2.9451922989305968,222.4051819372117,"normal_[0, 1]",1355.0,160.3730257619452,100,0.3,degree_centrality,full,0.3,75
431,2.9177531876519778,222.98426022310213,"normal_[0, 1]",1439.0,173.05859014245075,100,0.33,degree_centrality,full,0.3,75
432,2.3542953613556725,198.11023201013666,"normal_[0, 1]",1737.5,152.29015308035582,100,0.4,degree_centrality,full,0.3,75
433,2.308569769124791,204.26968737488338,"normal_[0, 1]",2015.5,135.3152193400563,100,0.48,degree_centrality,full,0.3,75
434,2.5514826583398755,207.56226868678561,"normal_[0, 1]",1696.0,153.98109210201685,100,0.39,degree_centrality,full,0.3,75
435,2.4513824572430787,223.4870266719813,"normal_[0, 1]",1710.0,134.42393281679912,100,0.41,degree_centrality,full,0.3,75
436,2.8424541613392216,227.66811660203186,"normal_[0, 1]",1281.5,172.04373651062178,100,0.28,degree_centrality,full,0.3,75
437,2.23389306988993,205.6578577619986,"normal_[0, 1]",2065.5,125.77828966598021,100,0.5,degree_centrality,full,0.3,75
438,2.1041613905292045,183.73034678956932,"normal_[0, 1]",1969.0,138.93919872372527,100,0.45,degree_centrality,full,0.3,75
439,2.49427996231873,201.70487080992248,"normal_[0, 1]",1093.5,169.04909987796347,100,0.25,degree_centrality,full,0.3,75
440,2.5586440098954832,232.2172158232142,"normal_[0, 1]",1650.0,124.85019412800098,100,0.41,degree_centrality,full,0.3,75
441,2.335116848143377,192.77546455980686,"normal_[0, 1]",1794.5,140.61886633543824,100,0.41,degree_centrality,full,0.3,75
442,2.275461132083224,178.72249910414678,"normal_[0, 1]",1814.8226653039483,153.00445820680991,100,0.4,degree_centrality,full,0.3,75
443,2.4792706321328244,205.19904574320947,"normal_[0, 1]",1308.5,157.46824835528568,100,0.3,degree_centrality,full,0.3,75
444,2.5951729946303943,220.07342561654733,"normal_[0, 1]",2116.0,168.56999562044243,100,0.48,degree_centrality,full,0.3,75
445,3.0043947262730155,246.53151397105628,"normal_[0, 1]",1538.2733800139056,156.30908082828128,100,0.36,degree_centrality,full,0.3,75
446,2.3366064089777687,222.57008260242137,"normal_[0, 1]",1075.0,122.14362360500358,100,0.28,degree_centrality,full,0.3,75
447,2.1250448884119058,195.38807499551385,"normal_[0, 1]",2277.5,121.95187940782962,100,0.55,degree_centrality,full,0.3,75
448,2.7280439594337493,191.77314391619944,"normal_[0, 1]",1344.5,175.3784346383244,100,0.28,degree_centrality,full,0.3,75
449,2.3954680772917945,181.14816554749996,"normal_[0, 1]",1683.0,152.4047102781365,100,0.36,degree_centrality,full,0.3,75
450,2.172454436520168,177.97419149650656,"normal_[0, 1]",1778.5,132.9189666753613,100,0.41,degree_centrality,full,0.6,75
451,2.4872498329016026,216.9731080298618,"normal_[0, 1]",2078.0,144.8637737451358,100,0.48,degree_centrality,full,0.6,75
452,2.612250495498569,209.6615054756057,"normal_[0, 1]",1988.5,149.25018682843896,100,0.45,degree_centrality,full,0.6,75
453,2.6005737578372528,209.5883603486401,"normal_[0, 1]",1961.5,134.09469627946459,100,0.45,degree_centrality,full,0.6,75
454,2.2505565477091922,197.0772199338399,"normal_[0, 1]",1703.5,144.9875420643315,100,0.39,degree_centrality,full,0.6,75
455,3.15580141228468,256.74188126241427,"normal_[0, 1]",1346.7374347599616,165.79803253929995,100,0.32,degree_centrality,full,0.6,75
456,2.043329980515112,185.23631376660148,"normal_[0, 1]",2131.5,107.3289591796708,100,0.52,degree_centrality,full,0.6,75
457,2.313269786429895,155.01984552040568,"normal_[0, 1]",1026.0,136.85020795537906,100,0.22,degree_centrality,full,0.6,75
458,2.69784642604974,216.58957222494274,"normal_[0, 1]",1901.9753259591143,151.56035027840005,100,0.44,degree_centrality,full,0.6,75
459,2.30898068230597,205.86620930343082,"normal_[0, 1]",1912.0,114.16336382230094,100,0.46,degree_centrality,full,0.6,75
460,2.1248431411586064,176.94380273410076,"normal_[0, 1]",1952.0,111.08398351443584,100,0.45,degree_centrality,full,0.6,75
461,2.14835894465501,181.40815674932517,"normal_[0, 1]",2019.0,123.58610088323208,100,0.46,degree_centrality,full,0.6,75
462,2.523841210857304,224.26217753569142,"normal_[0, 1]",2004.0,141.43167646788152,100,0.48,degree_centrality,full,0.6,75
463,2.3022965009880267,193.9150082318714,"normal_[0, 1]",1341.5,135.4274572557708,100,0.31,degree_centrality,full,0.6,75
